visitNumber,visitId,visitStart,date,hits1,newVisits,timeOnSite,transactionRevenue,referralPath,browser,deviceCategory,isMobile,city,country,region,pageTitle,fullVisitorId,channelGrouping,socialEngagementType
1.0,1500788680.0,05:44:40,07/22/2017,2,1,2,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,2.4919E+17,Organic Search,Not Socially Engaged
1.0,1472943822.0,23:03:42,09/03/2016,2,1,46,0,,Chrome,desktop,false,not available in demo dataset,Panama,,YouTube,6.48525E+18,Organic Search,Not Socially Engaged
1.0,1500786882.0,05:14:42,07/22/2017,2,1,60,0,,Opera Mini,mobile,true,Jakarta,Indonesia,APAC,YouTube | Shop by Brand | Google Merchandise Store,4.25066E+18,Organic Search,Not Socially Engaged
1.0,1500779811.0,03:16:51,07/22/2017,2,1,101,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,1.93502E+18,Organic Search,Not Socially Engaged
1.0,1500727938.0,12:52:18,07/22/2017,2,1,32,0,,Chrome,mobile,true,not available in demo dataset,Portugal,,YouTube | Shop by Brand | Google Merchandise Store,5.65689E+18,Direct,Not Socially Engaged
1.0,1486915767.0,16:09:27,02/12/2017,2,1,43,0,,Chrome,desktop,false,not available in demo dataset,Belgium,EMEA,YouTube | Shop by Brand | Google Merchandise Store,6.09788E+18,Organic Search,Not Socially Engaged
1.0,1486926610.0,19:10:10,02/12/2017,2,1,17,0,,Chrome,desktop,false,not available in demo dataset,Czechia,,YouTube | Shop by Brand | Google Merchandise Store,5.06229E+18,Organic Search,Not Socially Engaged
1.0,1486903334.0,12:42:14,02/12/2017,2,1,36,0,,Safari,tablet,true,not available in demo dataset,Germany,EMEA,YouTube | Shop by Brand | Google Merchandise Store,3.40165E+18,Organic Search,Not Socially Engaged
1.0,1486949815.0,01:36:55,02/12/2017,2,1,5,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,7.52108E+17,Organic Search,Not Socially Engaged
1.0,1500786451.0,05:07:31,07/22/2017,2,1,45,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,7.8378E+18,Organic Search,Not Socially Engaged
1.0,1500750831.0,19:13:51,07/22/2017,2,1,6,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,5.44519E+18,Organic Search,Not Socially Engaged
1.0,1500744328.0,17:25:28,07/22/2017,2,1,11,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,3.62776E+18,Organic Search,Not Socially Engaged
1.0,1486924811.0,18:40:11,02/12/2017,2,1,12,0,,Safari,tablet,true,not available in demo dataset,Japan,APAC,YouTube | Shop by Brand | Google Merchandise Store,1.8936E+18,Organic Search,Not Socially Engaged
5.0,1486964602.0,05:43:22,02/12/2017,2,0,191,0,,Android Webview,mobile,true,not available in demo dataset,New Zealand,,YouTube | Shop by Brand | Google Merchandise Store,1.2017E+17,Organic Search,Not Socially Engaged
1.0,1500769798.0,00:29:58,07/22/2017,2,1,15,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,5.04573E+18,Organic Search,Not Socially Engaged
1.0,1500770310.0,00:38:30,07/22/2017,2,1,9,0,,Safari,tablet,true,Sydney,Australia,APAC,YouTube | Shop by Brand | Google Merchandise Store,7.65249E+17,Organic Search,Not Socially Engaged
1.0,1500755192.0,20:26:32,07/22/2017,2,1,4,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,6.80222E+18,Organic Search,Not Socially Engaged
1.0,1500728765.0,13:06:05,07/22/2017,2,1,0,0,,Chrome,mobile,true,not available in demo dataset,Slovakia,,YouTube | Shop by Brand | Google Merchandise Store,6.36271E+16,Organic Search,Not Socially Engaged
1.0,1486895866.0,10:37:46,02/12/2017,2,1,8,0,,Safari,tablet,true,Dublin,Ireland,EMEA,YouTube | Shop by Brand | Google Merchandise Store,5.04186E+18,Organic Search,Not Socially Engaged
3.0,1500781346.0,03:42:26,07/22/2017,2,0,47,0,,Chrome,mobile,true,Bangkok,Thailand,,YouTube | Shop by Brand | Google Merchandise Store,4.91038E+18,Direct,Not Socially Engaged
1.0,1486932365.0,20:46:05,02/12/2017,2,1,39,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,6.06935E+18,Organic Search,Not Socially Engaged
1.0,1500773925.0,01:38:45,07/22/2017,2,1,72,0,,Chrome,desktop,false,not available in demo dataset,Ireland,EMEA,YouTube | Shop by Brand | Google Merchandise Store,9.17061E+18,Organic Search,Not Socially Engaged
1.0,1486928901.0,19:48:21,02/12/2017,2,1,43,0,,Chrome,desktop,false,not available in demo dataset,Czechia,,YouTube | Shop by Brand | Google Merchandise Store,9.92156E+18,Organic Search,Not Socially Engaged
1.0,1500731813.0,13:56:53,07/22/2017,2,1,17,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,7.89489E+18,Organic Search,Not Socially Engaged
1.0,1500776387.0,02:19:47,07/22/2017,2,1,276,0,,Chrome,mobile,true,New York,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,1.0226E+18,Organic Search,Not Socially Engaged
1.0,1500747598.0,18:19:58,07/22/2017,2,1,29,0,,Chrome,mobile,true,not available in demo dataset,Germany,EMEA,YouTube | Shop by Brand | Google Merchandise Store,3.74001E+18,Direct,Not Socially Engaged
1.0,1500712174.0,08:29:34,07/22/2017,2,1,24,0,,Safari,mobile,true,San Francisco,United States,North America,Mugs & Cups | Drinkware | Google Merchandise Store,5.46936E+18,Organic Search,Not Socially Engaged
1.0,1486940082.0,22:54:42,02/12/2017,2,1,13,0,,Safari,tablet,true,not available in demo dataset,United States,North America,Mugs & Cups | Drinkware | Google Merchandise Store,8.71156E+18,Organic Search,Not Socially Engaged
1.0,1500741442.0,16:37:22,07/22/2017,2,1,28,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Stickers | Accessories | Google Merchandise Store,1.2472E+18,Organic Search,Not Socially Engaged
1.0,1500752148.0,19:35:48,07/22/2017,2,1,6,0,,Safari,desktop,false,New York,United States,North America,Page Unavailable,3.70665E+17,Paid Search,Not Socially Engaged
1.0,1500778795.0,02:59:55,07/22/2017,2,1,9,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Page Unavailable,3.68085E+18,Paid Search,Not Socially Engaged
1.0,1500750497.0,19:08:17,07/22/2017,2,1,5,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Page Unavailable,2.45199E+18,Paid Search,Not Socially Engaged
1.0,1500729499.0,13:18:19,07/22/2017,2,1,48,0,,Chrome,mobile,true,Singapore,Singapore,APAC,Men's T-Shirts | Apparel | Google Merchandise Store,7.45372E+18,Organic Search,Not Socially Engaged
1.0,1500746328.0,17:58:48,07/22/2017,2,1,12,0,,Chrome,desktop,false,London,United Kingdom,EMEA,Men's T-Shirts | Apparel | Google Merchandise Store,5.544E+18,Organic Search,Not Socially Engaged
1.0,1500708659.0,07:30:59,07/22/2017,2,1,13,0,,Safari,desktop,false,not available in demo dataset,Belgium,EMEA,Men's T-Shirts | Apparel | Google Merchandise Store,1.68642E+18,Direct,Not Socially Engaged
2.0,1500713426.0,08:50:26,07/22/2017,2,0,62,0,,Chrome,desktop,false,not available in demo dataset,Czechia,,Men's T-Shirts | Apparel | Google Merchandise Store,2.97867E+18,Organic Search,Not Socially Engaged
1.0,1500742369.0,16:52:49,07/22/2017,2,1,30,0,,Chrome,mobile,true,San Jose,United States,North America,Men's T-Shirts | Apparel | Google Merchandise Store,2.47896E+18,Organic Search,Not Socially Engaged
1.0,1500788313.0,05:38:33,07/22/2017,2,1,37,0,,Safari,mobile,true,Palo Alto,United States,North America,Men's T-Shirts | Apparel | Google Merchandise Store,9.51286E+17,Organic Search,Not Socially Engaged
1.0,1500755675.0,20:34:35,07/22/2017,2,1,1,0,,Safari,mobile,true,not available in demo dataset,Canada,North America,Men's T-Shirts | Apparel | Google Merchandise Store,9.19109E+18,Organic Search,Not Socially Engaged
1.0,1500723341.0,11:35:41,07/22/2017,2,1,51,0,,Chrome,mobile,true,not available in demo dataset,India,APAC,Men's T-Shirts | Apparel | Google Merchandise Store,9.55576E+18,Direct,Not Socially Engaged
1.0,1500770759.0,00:45:59,07/22/2017,2,1,77,0,,Android Webview,mobile,true,not available in demo dataset,Japan,APAC,Men's T-Shirts | Apparel | Google Merchandise Store,2.24611E+18,Direct,Not Socially Engaged
2.0,1500780721.0,03:32:01,07/22/2017,2,0,57,0,,Safari,mobile,true,San Francisco,United States,North America,Men's Outerwear | Apparel | Google Merchandise Store,2.75702E+18,Organic Search,Not Socially Engaged
1.0,1500710171.0,07:56:11,07/22/2017,2,1,22,0,,Chrome,desktop,false,not available in demo dataset,Austria,,Men's Outerwear | Apparel | Google Merchandise Store,8.40952E+18,Organic Search,Not Socially Engaged
3.0,1500741055.0,16:30:55,07/22/2017,2,0,69,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Men's Outerwear | Apparel | Google Merchandise Store,7.56446E+17,Organic Search,Not Socially Engaged
1.0,1472887192.0,07:19:52,09/03/2016,2,1,8,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Page Unavailable,7.191E+18,Paid Search,Not Socially Engaged
1.0,1486966085.0,06:08:05,02/12/2017,2,1,16,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Men's T-Shirts | Apparel | Google Merchandise Store,5.54675E+17,Organic Search,Not Socially Engaged
7.0,1472933509.0,20:11:49,09/03/2016,2,0,14,0,/,Chrome,desktop,false,not available in demo dataset,United States,North America,Men's-T-Shirts,,,
1.0,1472924359.0,17:39:19,09/03/2016,2,1,16,0,,Chrome,mobile,true,not available in demo dataset,Germany,EMEA,Men's-T-Shirts,2.51191E+18,Direct,Not Socially Engaged
1.0,1486946731.0,00:45:31,02/12/2017,2,1,32,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Men's T-Shirts | Apparel | Google Merchandise Store,3.42907E+18,Organic Search,Not Socially Engaged
1.0,1472927972.0,18:39:32,09/03/2016,2,1,22,0,,Chrome,desktop,false,Sunnyvale,United States,North America,Men's-T-Shirts,2.58064E+17,Organic Search,Not Socially Engaged
1.0,1486909690.0,14:28:10,02/12/2017,2,1,1,0,,Chrome,desktop,false,New Delhi,India,APAC,Men's T-Shirts | Apparel | Google Merchandise Store,2.30739E+17,Organic Search,Not Socially Engaged
1.0,1486970740.0,07:25:40,02/12/2017,2,1,7,0,,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Men's T-Shirts | Apparel | Google Merchandise Store,4.83717E+18,Organic Search,Not Socially Engaged
5.0,1486935238.0,21:33:58,02/12/2017,2,0,1242,0,/,Chrome,desktop,false,Montreal,United States,North America,Google Rucksack,9.22241E+18,Referral,Not Socially Engaged
1.0,1486956303.0,03:25:03,02/12/2017,2,1,0,0,,Safari,mobile,true,not available in demo dataset,United Kingdom,EMEA,Men's Outerwear | Apparel | Google Merchandise Store,9.02136E+17,Organic Search,Not Socially Engaged
1.0,1472970519.0,06:28:39,09/03/2016,2,1,19,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Men's-Outerwear,2.90208E+17,Organic Search,Not Socially Engaged
2.0,1472934472.0,20:27:52,09/03/2016,2,0,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Men's-Outerwear,3.77772E+16,Organic Search,Not Socially Engaged
1.0,1486938388.0,22:26:28,02/12/2017,2,1,68,0,,Chrome,desktop,false,New York,United States,North America,Men's Outerwear | Apparel | Google Merchandise Store,6.28704E+18,Organic Search,Not Socially Engaged
3.0,1500749790.0,18:56:30,07/22/2017,2,0,19,0,,Chrome,desktop,false,London,Canada,North America,Women's Performance Wear | Apparel | Google Merchandise Store,1.70944E+17,Organic Search,Not Socially Engaged
1.0,1472939688.0,21:54:48,09/03/2016,2,1,11,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Women's-T-Shirts,,,
1.0,1486925343.0,18:49:03,02/12/2017,2,1,0,0,,Chrome,mobile,true,not available in demo dataset,Czechia,,Google Zipper-front Sports Bag,3.0723E+18,Organic Search,Not Socially Engaged
44.0,1472942667.0,22:44:27,09/03/2016,2,0,0,0,,Chrome,desktop,false,New York,United States,North America,Men's-Outerwear,3.94443E+18,Organic Search,Not Socially Engaged
1.0,1486967012.0,06:23:32,02/12/2017,2,1,34,0,,Chrome,mobile,true,not available in demo dataset,Philippines,,The Google Merchandise Store/Pen Pencil & Highlighter Set,6.91012E+17,Organic Search,Not Socially Engaged
1.0,1486908849.0,14:14:09,02/12/2017,2,1,655,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,The Google Merchandise Store/Pen Pencil & Highlighter Set,1.94128E+18,Organic Search,Not Socially Engaged
1.0,1486902812.0,12:33:32,02/12/2017,2,1,29,0,,Safari,mobile,true,Hong Kong,Hong Kong,,The Google Merchandise Store/BRIGHTtravels Seat Pack Organizer,3.63353E+17,Direct,Not Socially Engaged
2.0,1486943346.0,23:49:06,02/12/2017,2,0,12,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,YouTube Men's Fleece Hoodie Black,5.85251E+18,Organic Search,Not Socially Engaged
1.0,1486967477.0,06:31:17,02/12/2017,2,1,7,0,,Internet Explorer,desktop,false,not available in demo dataset,Japan,APAC,20 oz Stainless Steel Insulated Tumbler,7.68019E+18,Direct,Not Socially Engaged
1.0,1500711502.0,08:18:22,07/22/2017,2,1,429,0,,Chrome,tablet,true,not available in demo dataset,United States,North America,YouTube Women's Fleece Hoodie Black,6.88926E+17,Organic Search,Not Socially Engaged
1.0,1486911319.0,14:55:19,02/12/2017,2,1,68,0,,Chrome,mobile,true,Hyderabad,India,APAC,Google Electronics Accessory Pouch,9.15614E+18,Organic Search,Not Socially Engaged
1.0,1486889268.0,08:47:48,02/12/2017,2,1,73,0,,Safari,desktop,false,not available in demo dataset,Italy,EMEA,Google Electronics Accessory Pouch,4.90573E+18,Organic Search,Not Socially Engaged
1.0,1486969326.0,07:02:06,02/12/2017,2,1,5,0,/,YaBrowser,desktop,false,Moscow,Russia,EMEA,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,6.36247E+18,Referral,Not Socially Engaged
2.0,1500755437.0,20:30:37,07/22/2017,2,0,8,0,,Chrome,desktop,false,not available in demo dataset,Iceland,,Google Men's 100% Cotton Short Sleeve Hero Tee White,5.11218E+18,Direct,Not Socially Engaged
1.0,1486900389.0,11:53:09,02/12/2017,2,1,30,0,,Chrome,desktop,false,Brisbane,Australia,APAC,The Google Merchandise Store/Google G Noise-reducing Bluetooth Headphones,1.00161E+18,Organic Search,Not Socially Engaged
1.0,1486932203.0,20:43:23,02/12/2017,3,1,688,0,,Chrome,mobile,true,not available in demo dataset,Germany,EMEA,Google Online Store,9.83339E+18,Organic Search,Not Socially Engaged
1.0,1486957568.0,03:46:08,02/12/2017,3,1,17,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Google Online Store,9.66087E+18,Organic Search,Not Socially Engaged
1.0,1500741214.0,16:33:34,07/22/2017,3,1,33,0,,Chrome,desktop,false,Toronto,Canada,North America,Google Online Store,8.67095E+18,Organic Search,Not Socially Engaged
1.0,1500755762.0,20:36:02,07/22/2017,3,1,14,0,,Chrome,desktop,false,Sunnyvale,United States,North America,Google Online Store,7.39461E+18,Organic Search,Not Socially Engaged
1.0,1486915036.0,15:57:16,02/12/2017,3,1,32,0,,Chrome,mobile,true,not available in demo dataset,Slovakia,,Google Online Store,4.92043E+18,Organic Search,Not Socially Engaged
1.0,1500765092.0,23:11:32,07/22/2017,3,1,17,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,4.55144E+18,Organic Search,Not Socially Engaged
1.0,1500769399.0,00:23:19,07/22/2017,3,1,1204,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,8.06086E+18,Organic Search,Not Socially Engaged
1.0,1472943392.0,22:56:32,09/03/2016,3,1,32,0,/od/Things-To-Do-in-Silicon-Valley/fl/How-To-Visit-the-Googleplex-the-Google-Head-Office-in-Mountain-View.htm,Chrome,mobile,true,not available in demo dataset,United States,North America,Google Online Store,3.46383E+18,Referral,Not Socially Engaged
1.0,1472920493.0,16:34:53,09/03/2016,3,1,12,0,,Edge,desktop,false,not available in demo dataset,United States,North America,Google Online Store,6.25564E+17,Paid Search,Not Socially Engaged
1.0,1486896273.0,10:44:33,02/12/2017,3,1,9,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,6.89426E+18,Organic Search,Not Socially Engaged
1.0,1500768668.0,00:11:08,07/22/2017,3,1,47,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,5.60212E+18,Organic Search,Not Socially Engaged
1.0,1486916536.0,16:22:16,02/12/2017,3,1,46,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Google Online Store,8.70484E+17,Organic Search,Not Socially Engaged
1.0,1486937656.0,22:14:16,02/12/2017,3,1,78,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Google Online Store,1.52906E+18,Direct,Not Socially Engaged
1.0,1472950492.0,00:54:52,09/03/2016,3,1,26,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,1.1375E+17,Organic Search,Not Socially Engaged
1.0,1486944981.0,00:16:21,02/12/2017,3,1,23,0,,Chrome,desktop,false,not available in demo dataset,Canada,North America,Google Online Store,3.44829E+18,Organic Search,Not Socially Engaged
1.0,1472971114.0,06:38:34,09/03/2016,3,1,748,0,,Chrome,desktop,false,not available in demo dataset,India,APAC,Google Online Store,5.35711E+17,Organic Search,Not Socially Engaged
1.0,1486920789.0,17:33:09,02/12/2017,3,1,12,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,4.89221E+18,Organic Search,Not Socially Engaged
1.0,1486966283.0,06:11:23,02/12/2017,3,1,11,0,,Chrome,desktop,false,Mountain View,United States,North America,Google Online Store,4.61149E+16,Organic Search,Not Socially Engaged
1.0,1486920010.0,17:20:10,02/12/2017,3,1,16,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Google Online Store,6.50966E+16,Organic Search,Not Socially Engaged
